client_name,client_version,sessions,converted_sessions,unconverted_sessions,conversion_rate_pct,matched_tool_calls
CodeFuse,3.1.2,4,0,4,0.0,0
asm-test,0.1,4,0,4,0.0,0
AiTop Club Ambassador aitop.cz,1.0,4,0,4,0.0,0
mcp-bridge-probe,0,4,0,4,0.0,0
ONIT MCP Sync,1.0,4,0,4,0.0,0
hoot-backend,0.2.0,4,0,4,0.0,0
fast-agent-mcp,0.7.6,4,0,4,0.0,0
mcp-use Inspector,3.0.1,4,2,2,50.0,4
codex-smoke,0.1,4,0,4,0.0,0
dev.warp.Warp,v0.2026.05.06.15.42.stable_05,4,0,4,0.0,0
claude-code,1.0.58,4,0,4,0.0,0
remio-mcp-runtime,1.0.0,4,0,4,0.0,0
opencode,0.0.0-beta-202605250348,4,0,4,0.0,0
unichat-client,1.0.0,4,0,4,0.0,0
opencode,0.0.0-dev-202605291130,4,4,0,100.0,4
codex-check,0.0.1,4,0,4,0.0,0
bolt-api,0.1.21,4,0,4,0.0,0
Visual Studio Code,1.109.0,4,0,4,0.0,0
Copilot MCP Gateway,0.1.0,4,0,4,0.0,0
claude-code,2.1.87-dev.20260430.t004237.sha7dc15d6c,4,0,4,0.0,0
opencode,0.0.0-beta-202605232144,4,0,4,0.0,0
inspector-client,0.20.0,4,0,4,0.0,0
bluenexus-probe,1.0.0,4,0,4,0.0,0
ConversationalAI,2026.5.0.23912,4,0,4,0.0,0
ConversationalAI,2026.4.2.21287,4,0,4,0.0,0
diag,1,4,0,4,0.0,0
MultiAgentClient,1.0,4,0,4,0.0,0
zerotwo-mcp-client-huggingface_1771511074884,1.0.0,4,0,4,0.0,0
ConversationalAI,2026.5.1.24106,4,0,4,0.0,0
ConversationalAI,2026.3.1.19326,4,0,4,0.0,0
opencode (via mcp-remote 0.1.37),1.14.18,4,4,0,100.0,4
Visual Studio Code (via mcp-remote 0.1.37),1.117.0,4,0,4,0.0,0
curl,1.0,4,1,3,25.0,3
github-copilot-developer,1.0.52-0,4,0,4,0.0,0
mcp-check (via mcp-remote 0.1.37),1.0.0,4,0,4,0.0,0
mcp-remote-rs-test-client,1.0.0,4,0,4,0.0,0
mcp-http-bridge-homelab-huggingface (via mcp-remote 0.1.37),1.0.0,4,0,4,0.0,0
ConversationalAI,2026.5.0.24131,4,0,4,0.0,0
MCPInspector-iOS,1.0.0,4,3,1,75.0,3
Cherry Studio,1.7.22,4,0,4,0.0,0
claude-code,2.0.19,4,0,4,0.0,0
ConversationalAI,2026.5.0.22686,4,0,4,0.0,0
opencode,1.2.26,4,3,1,75.0,23
opencode (via mcp-remote 0.1.37),1.14.51,4,4,0,100.0,4
Visual Studio Code,1.102.0,4,0,4,0.0,0
custom3p-desktop,1.6608.0,4,0,4,0.0,0
opencode,1.15.8,4,3,1,75.0,3
github-copilot-developer,1.0.35-5,4,0,4,0.0,0
MCP OAuth Debug Client,1.0.0,4,0,4,0.0,0
Postman Client - 576f2e2a-af7c-4505-8b69-411f474f5be6,1.0.0,4,0,4,0.0,0
Bifrost-hf_hosted,1.0.0,4,0,4,0.0,0
fast-agent-mcp,0.7.3,4,2,2,50.0,26
layla,6.9.0-alpha2,4,3,1,75.0,3
gemini-cli-mcp-client,0.37.0-preview.2,4,0,4,0.0,0
frank,1.0,4,1,3,25.0,16
grok-shell-huggingface-skills,0.1.210,4,0,4,0.0,0
JetBrains-IU/copilot-intellij,253.32098.37/1.8.0-243,4,1,3,25.0,1
bolt-api,0.1.41,4,0,4,0.0,0
aiaw,v1.8.10,4,2,2,50.0,2
kilo,7.2.52,4,3,1,75.0,38
com.raycast.macos,1.104.18,4,0,4,0.0,0
higo,1.0.0,4,2,2,50.0,4
codex-probe,0,4,0,4,0.0,0
openclaw-kaggle-test,0.1.0,4,1,3,25.0,1
Privacy AI,2.0.1010,4,0,4,0.0,0
VisualStudio,18.6.11716.218,4,0,4,0.0,0
ConversationalAI,2026.4.1.20953,4,0,4,0.0,0
ConversationalAI,2026.5.0.21724,4,0,4,0.0,0
agent-native-cloud-poc,0.1.0,4,0,4,0.0,0
ConversationalAI,2026.3.1.19475,4,0,4,0.0,0
ConversationalAI,2026.5.0.21386,4,0,4,0.0,0
factory-cli (via mcp-remote 0.1.37),0.121.0,4,0,4,0.0,0
trace-gen,1.0,4,0,4,0.0,0
archestra-platform,1.2.26,4,0,4,0.0,0
codex,1.0.0,4,2,2,50.0,2
github-copilot-developer,1.0.47-0,4,0,4,0.0,0
ONIT Connector,1.0,4,0,4,0.0,0
ConversationalAI,2026.3.1.18739,4,0,4,0.0,0
claude-code,2.0.0,4,0,4,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.48-1,4,1,3,25.0,1
Cline,3.84.1779625642,4,0,4,0.0,0
ConversationalAI,2026.5.0.23611,4,0,4,0.0,0
custom3p-desktop,1.5220.0,4,0,4,0.0,0
ai-agents-mcp-client,1.199.1,4,0,4,0.0,0
ConversationalAI,2026.5.1.23954,4,0,4,0.0,0
Osaurus,0.18.26,4,0,4,0.0,0
claude-code,1.0.24,4,0,4,0.0,0
BB8-MCP-Broker-conn-87d87afb,1.0.0,4,0,4,0.0,0
Cherry Studio,1.9.8,4,0,4,0.0,0
grok-shell-grok_com_hugging_face,0.1.181-alpha.1,4,0,4,0.0,0
dev.warp.Warp-Stable,v0.2026.04.27.15.32.stable_02,4,0,4,0.0,0
goose-cli,1.30.0,4,2,2,50.0,10
chatwise,26.4.4,4,0,4,0.0,0
Visual Studio Code Agents - Insiders,1.115.0-insider,4,1,3,25.0,3
meshclaw-probe (via mcp-remote 0.1.37),1.0.0,4,0,4,0.0,0
grok-shell-grok_com_huggingface,0.1.0,4,0,4,0.0,0
mcp-emacs (via mcp-remote 0.1.37),0.1.0,4,2,2,50.0,6
onit-wiki-refresh,1.0,4,0,4,0.0,0
claude-code,2.1.87-dev.20260406.t193225.shaunknown,4,0,4,0.0,0
proxyward-debug,1.0.0,4,0,4,0.0,0
@smolagents/mcp-client,1.0.0,4,2,2,50.0,4
ConversationalAI,2026.5.0.21750,4,0,4,0.0,0
hf-official-client,1.0.0,3,0,3,0.0,0
codex-mcp-client (via mcp-remote 0.1.36),0.121.0,3,0,3,0.0,0
lungani,0.4,3,1,2,33.333,1
custom3p-desktop,1.8555.1,3,0,3,0.0,0
Visual Studio Code,1.108.0,3,1,2,33.333,10
strand-mcp-probe,1.0,3,0,3,0.0,0
github-copilot-developer,1.0.44-1,3,0,3,0.0,0
codex-mcp-client,0.128.4,3,0,3,0.0,0
nextchat-mcp-client-Hugging-Face,1.0.0,3,0,3,0.0,0
opencode,7.2.34,3,3,0,100.0,11
factory-cli,0.101.1-build0005251,3,0,3,0.0,0
claude-code,2.4.3,3,0,3,0.0,0
Visual Studio Code,1.105.0,3,2,1,66.667,3
crush,v0.15.1,3,0,3,0.0,0
mcporter,0.0.0-dev,3,0,3,0.0,0
OfficeAI,0.2.1-airgap,3,1,2,33.333,18
opencode (via mcp-remote 0.1.37),1.15.12,3,3,0,100.0,3
数据巡查,1.0,3,1,2,33.333,1
grok-shell-grok_com_huggingface_full,0.1.0,3,0,3,0.0,0
Bifrost-HuggingFace,1.0.0,3,0,3,0.0,0
claude-code,2.1.87-dev.20260406.t145615.shae5b13b34,3,0,3,0.0,0
opencode,0.0.0-beta-202605241221,3,0,3,0.0,0
agent-builder-control-plane,1.0,3,0,3,0.0,0
claude-code,2.1.87-dev.20260416.t194147.shae5b13b34,3,0,3,0.0,0
ConversationalAI,2026.3.1.18915,3,0,3,0.0,0
Visual Studio Code Agents - Insiders,1.116.0-insider,3,2,1,66.667,7
gemini-cli-mcp-client (via mcp-remote 0.1.37),0.39.1,3,1,2,33.333,2
claude-code (via mcp-remote 0.1.30),2.1.145,3,0,3,0.0,0
ConversationalAI,2026.5.0.22685,3,0,3,0.0,0
archestra-platform,1.2.20,3,0,3,0.0,0
opencode,0.0.0-beta-202605251422,3,0,3,0.0,0
Elosia,1.0.0,3,0,3,0.0,0
Visual Studio Code - Insiders,1.113.0-insider,3,2,1,66.667,48
loach,0.1.0,3,0,3,0.0,0
Osaurus,0.17.4,3,0,3,0.0,0
p,0.1,3,2,1,66.667,8
DeepChat,1.0.4-beta.1,3,0,3,0.0,0
ConversationalAI,2026.3.1.19351,3,0,3,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.49-1,3,0,3,0.0,0
Osaurus,0.16.12,3,0,3,0.0,0
mcp-tool-explorer,1.7.0,3,0,3,0.0,0
ConversationalAI,2026.5.1.23921,3,0,3,0.0,0
botrix-probe,0.0.1,3,1,2,33.333,1
github-copilot-developer,1.0.52-1,3,0,3,0.0,0
conformance-origin-test,1.0.0,3,0,3,0.0,0
claude-code,2.0.69,3,0,3,0.0,0
origon-core,1.0.0,3,2,1,66.667,2
layla,6.10.0-direct,3,1,2,33.333,1
bolt-api,0.1.38,3,0,3,0.0,0
codex-hf-mcp,0.1.0,3,0,3,0.0,0
claude-code (via mcp-remote 0.1.37),2.1.105,3,0,3,0.0,0
codex-setup-probe,1.0.0,3,0,3,0.0,0
opencode,0.0.0-dev-202605281406,3,3,0,100.0,3
aiaw,v1.8.11,3,2,1,66.667,2
agent-os-backend,1.0,3,0,3,0.0,0
ConversationalAI,2026.5.1.24115,3,0,3,0.0,0
grok-shell-grok_com_hugging_face,0.2.8,3,0,3,0.0,0
gemini-cli-mcp-client,0.41.0-preview.1,3,1,2,33.333,4
argentica,1.0.0,3,0,3,0.0,0
chrome-devtools,2.0.0,3,0,3,0.0,0
Roo Code,0.0.8154,3,0,3,0.0,0
cli,1.0,3,2,1,66.667,2
ConversationalAI,2026.5.0.22860,3,0,3,0.0,0
claude-code (via mcp-remote 0.1.30),2.1.120,3,0,3,0.0,0
mcp-guard,0.1.0,3,0,3,0.0,0
Visual Studio Code - Insiders (via mcp-remote 0.1.37),1.119.0-insider,3,0,3,0.0,0
conformance-session-id-test,1.0.0,3,0,3,0.0,0
mcp-use,1.7.0,3,0,3,0.0,0
opencode,1.2.20,3,3,0,100.0,3
curl,1,3,0,3,0.0,0
claude-code,unknown,3,0,3,0.0,0
mcpdiff,0.1.0,3,0,3,0.0,0
Osaurus,0.18.21,3,0,3,0.0,0
OpenAgentic,1.0.0,3,0,3,0.0,0
scan-my-mcp,0.1.0,3,0,3,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.35,3,0,3,0.0,0
grok-shell-hf-mcp-server,0.2.13,3,0,3,0.0,0
Osaurus,0.18.30,3,0,3,0.0,0
r,1,3,1,2,33.333,20
Dify,1.14.1,3,0,3,0.0,0
BB8-MCP-Broker-conn-5cbcb405,1.0.0,3,0,3,0.0,0
Manus,8.0.7,3,2,1,66.667,7
dev.warp.Warp-Stable (via mcp-remote 0.1.37),v0.2026.03.04.08.20.stable_03,3,0,3,0.0,0
vsc-aitoolkit-hugging face,0.20.0,3,0,3,0.0,0
test,0.0.1,3,0,3,0.0,0
codex-hf-mcp-install-check,1.0.0,3,0,3,0.0,0
chatwise,26.4.10,3,0,3,0.0,0
opencode,1.0.0,3,1,2,33.333,2
opencode,1.1.44,3,3,0,100.0,3
seance-debug,0,3,0,3,0.0,0
custom3p-desktop,1.3109.0,3,0,3,0.0,0
agentflow-v3,0.1.0,3,0,3,0.0,0
gemini-cli-mcp-client,0.29.7,3,0,3,0.0,0
ConversationalAI,2026.4.2.21205,3,0,3,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.32,3,0,3,0.0,0
Postman Client - dd74bd5c-d99f-4b0c-b822-9ca475df0d17,1.0.0,3,0,3,0.0,0
threat-intelligence,0.1.0,3,0,3,0.0,0
mcp-router,1.0.0,3,0,3,0.0,0
claude-code-test,1.0,3,0,3,0.0,0
grok-shell-grok_com_허깅페이스,0.1.0,3,0,3,0.0,0
blockbrain-connection-tester,1.0.0,3,0,3,0.0,0
Cherry Studio,1.7.5,3,0,3,0.0,0
omni-test,0.1.0,3,0,3,0.0,0
my-mcp,1.0.0,3,1,2,33.333,1
example-client (via mcp-remote 0.1.37),1.0.0,3,0,3,0.0,0
Dev ChatBot-HuggingFace,1.0.0,3,0,3,0.0,0
rmcp (via mcp-remote 0.1.37),1.7.0,3,0,3,0.0,0
claude-code,2.0.31,3,0,3,0.0,0
opencode-test,1.0,3,0,3,0.0,0
codex-mcp-client,0.108.0-alpha.16,3,0,3,0.0,0
opencode (via mcp-remote 0.1.37),1.14.45,3,3,0,100.0,3
fast-agent-mcp,0.6.19,3,2,1,66.667,13
Osaurus,0.18.2,3,0,3,0.0,0
bolt-api,0.1.17,3,0,3,0.0,0
claude-code (via mcp-remote 0.1.37),1.0.57,3,0,3,0.0,0
ConversationalAI,2026.5.0.21746,3,0,3,0.0,0
diag,1.0,3,0,3,0.0,0
nuclei-origin-test,1.0,3,0,3,0.0,0
mcp-scraper,1.0.0,3,0,3,0.0,0
JetBrains.IntelliJ IDEA,2026.1.2,3,0,3,0.0,0
ConversationalAI,2026.5.1.23949,3,0,3,0.0,0
claude-code,1.0.60,3,0,3,0.0,0
Visual Studio Code (via mcp-remote 0.1.37),1.118.1,3,0,3,0.0,0
opencode,1.2.10,3,3,0,100.0,24
curl-test,1.0,3,1,2,33.333,1
codex-mcp-client (via mcp-remote 0.1.18),0.131.0-alpha.9,3,0,3,0.0,0
agentlytics,1.0.0,3,0,3,0.0,0
ConversationalAI,2026.3.1.18885,3,0,3,0.0,0
claude-code,0.0.45,3,0,3,0.0,0
claude-code,1.0.90,3,0,3,0.0,0
pipelines-tool-worker,1.0.0,3,0,3,0.0,0
Cherry Studio,1.7.0-magic.9,3,0,3,0.0,0
fast-agent-mcp,0.7.2,3,3,0,100.0,4
ConversationalAI,2026.3.1.18916,3,0,3,0.0,0
K Intelligence Studio,1.10.1,3,3,0,100.0,3
grok-shell-grok_com_hugging_face,0.2.13,3,0,3,0.0,0
ConversationalAI,2026.5.0.23904,3,0,3,0.0,0
github-copilot-developer,1.0.38,3,0,3,0.0,0
Positron,1.111.0,3,0,3,0.0,0
llama-ui,1.0,3,0,3,0.0,0
DeepChat,1.0.4-beta.3,3,0,3,0.0,0
glama-mcp-inspector,1.0.0,3,0,3,0.0,0
copilot-mcp-probe,0.1.0,3,0,3,0.0,0
KoboldAI Lite MCP,1.0.0,3,0,3,0.0,0
universal-chatbot,1.0.0,3,0,3,0.0,0
s,1,3,0,3,0.0,0
codex-mcp-client (via mcp-remote 0.1.18),0.125.0-alpha.3,3,0,3,0.0,0
mcp-gateway,0.1.0,3,0,3,0.0,0
ConversationalAI,2026.5.0.22863,3,0,3,0.0,0
com.raycast.macos,1.104.19,3,2,1,66.667,13
LocalAI,v1.0.0,3,1,2,33.333,1
CustomMcpClient,1.0.0,3,0,3,0.0,0
grok-shell-grok_com_hugging_face,0.1.209,3,0,3,0.0,0
VisualStudio,18.5.11626.173,3,1,2,33.333,1
codex-mcp-client (via mcp-remote 0.1.30),0.131.0-alpha.9,3,0,3,0.0,0
OCI-Chat-Test,1.0.0,3,0,3,0.0,0
Osaurus,0.18.1,3,0,3,0.0,0
curl-test,1.0.0,3,0,3,0.0,0
factory-cli,0.102.1-build0005276,3,0,3,0.0,0
ssrf-test,1.0,3,0,3,0.0,0
VSCodium,1.116.02821,3,0,3,0.0,0
manifest-tool-runner,1.0.0,3,2,1,66.667,12
Cherry Studio,1.7.13,3,0,3,0.0,0
github-copilot-developer,1.0.26-0,3,0,3,0.0,0
Toolbase,1.0.0,3,0,3,0.0,0
toolsense,1.0,3,0,3,0.0,0
gemini-cli-mcp-client,0.40.0-nightly.20260414.g5b1f7375a,3,0,3,0.0,0
goose,1.22.1,3,0,3,0.0,0
gemini-cli-mcp-client (via mcp-remote 0.1.37),0.39.0,3,0,3,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.116.0-alpha.10,3,0,3,0.0,0
opencode,0.0.0-dev-202605281151,3,3,0,100.0,3
opencode,0.0.0-dev-202605310130,3,3,0,100.0,3
mcp-url-validator,0.1.0,3,0,3,0.0,0
huggingface_hub.MCPClient,0.34.3,3,0,3,0.0,0
com.raycast.macos,1.104.12,3,0,3,0.0,0
gateway-mcp-proxy,1.0.0,3,0,3,0.0,0
ConversationalAI,2026.5.1.23925,3,0,3,0.0,0
mcp-client-hf,1.0.0,3,0,3,0.0,0
bolt-api,0.1.14,3,0,3,0.0,0
codex-cli-test,1.0,3,0,3,0.0,0
grok-shell-huggingface,0.2.8,3,0,3,0.0,0
Alice,0.0.0,3,0,3,0.0,0
claude-cli,1.0,3,0,3,0.0,0
codex-config-check,0.1.0,3,0,3,0.0,0
MstyStudio (via mcp-remote 0.1.37),2.7.3,3,0,3,0.0,0
codex-mcp-client (via mcp-remote 0.1.31),0.130.0,3,0,3,0.0,0
Visual Studio Code,1.104.0,3,0,3,0.0,0
aiaw,v2.0.8.3.verified,3,3,0,100.0,4
claude-code,2.1.87-dev.20260425.t220059.sha7dc15d6c,3,0,3,0.0,0
protos-probe,0.1,3,0,3,0.0,0
ConversationalAI,2026.5.1.24116,3,0,3,0.0,0
mcp-protolab,1.0.0,3,0,3,0.0,0
opencode,1.3.9,3,3,0,100.0,3
mcp-evaluator,1.0.0,3,0,3,0.0,0
proxy-test,1.0,3,0,3,0.0,0
Cherry Studio,1.8.3,3,0,3,0.0,0
Cherry Studio (via mcp-remote 0.1.37),1.8.2,3,0,3,0.0,0
ConversationalAI,2026.3.1.19371,3,0,3,0.0,0
smoke,0.1,3,0,3,0.0,0
dev.warp.Warp-Stable (via mcp-remote 0.1.37),v0.2026.05.06.15.42.stable_03,3,0,3,0.0,0
roo-code,1.0,3,0,3,0.0,0
Roo Code,3.50.5,2,1,1,50.0,1
sprout,1.0,2,0,2,0.0,0
fast-agent-mcp,0.6.26,2,0,2,0.0,0
structure-generator (via mcp-remote 0.1.37),1.0.0,2,0,2,0.0,0
mcp-remote-test-client (via mcp-remote 0.1.38-enterit-1),1.0.0,2,0,2,0.0,0
opencode,0.0.0-beta-202605232104,2,0,2,0.0,0
audit,0.1,2,0,2,0.0,0
mcpping,1.0.0,2,1,1,50.0,2
dev.warp.Warp-Preview,v0.2026.05.06.15.42.preview_04,2,1,1,50.0,6
local-agent-mode-huggingface-fix (via mcp-remote 0.1.37),1.0.0,2,0,2,0.0,0
diag,0,2,0,2,0.0,0
ConversationalAI,2026.5.1.23915,2,0,2,0.0,0
github-copilot-developer,1.0.32-1,2,0,2,0.0,0
codex-mcp-audit,0.0.1,2,0,2,0.0,0
ConversationalAI,2026.5.1.24525,2,0,2,0.0,0
claude-code,0.5.5,2,0,2,0.0,0
ConversationalAI,2026.4.2.21323,2,0,2,0.0,0
Manus,8.0.6,2,1,1,50.0,10
ConversationalAI,2026.3.1.19038,2,0,2,0.0,0
probe (via mcp-remote 0.1.37),0.1,2,0,2,0.0,0
Osaurus,0.19.2,2,0,2,0.0,0
huggingface-client,0.1.0,2,0,2,0.0,0
mcp-playground,0.1.0,2,2,0,100.0,2
huggingface_hub.MCPClient,0.36.2,2,0,2,0.0,0
comcom-verifier,0.1.0,2,0,2,0.0,0
claude-code,2.0.33,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.115.0,2,0,2,0.0,0
Visual Studio Code - Insiders,1.111.0-insider,2,1,1,50.0,2
dataset-pipeline,1.0.0,2,0,2,0.0,0
claude-code,0.6.5,2,0,2,0.0,0
bolt-api,0.1.35,2,0,2,0.0,0
dev.warp.Warp-Stable (via mcp-remote 0.1.37),v0.2026.05.20.09.21.stable_03,2,0,2,0.0,0
Visual Studio Code,1.100.3,2,0,2,0.0,0
concierge-probe,0.1,2,0,2,0.0,0
t,0,2,0,2,0.0,0
symphony-snapshotter,0.2,2,0,2,0.0,0
opencode (via mcp-remote 0.1.37),1.15.3,2,2,0,100.0,2
github-copilot-developer-test,1.0.43,2,0,2,0.0,0
mcpwn_client_1,1.0,2,0,2,0.0,0
kiro-check,0.1,2,0,2,0.0,0
chatwise,26.4.7,2,0,2,0.0,0
fl-mcp-research,0.0.1,2,0,2,0.0,0
tool_116,1.0.0,2,1,1,50.0,5
h2ogpte_introspect (via mcp-remote 0.1.37),1.0.0,2,0,2,0.0,0
ConversationalAI,2026.3.1.18909,2,0,2,0.0,0
curl,0,2,0,2,0.0,0
opencode,7.2.24,2,2,0,100.0,2
super-mcp-router,0.1.0,2,0,2,0.0,0
codex-mcp-client,0.58.0,2,0,2,0.0,0
avap-external-gateway-streamable,1.0.0,2,0,2,0.0,0
opencode,1.2.8,2,2,0,100.0,2
unilib-mcp-poc-tester,1.0.0,2,0,2,0.0,0
github-copilot-developer,1.0.40-2,2,0,2,0.0,0
mcp-remote-test-client (via mcp-remote 1.24.0),1.0.0,2,0,2,0.0,0
dev.warp.Warp-Stable (via mcp-remote 0.1.37),v0.2026.04.08.08.36.stable_05,2,0,2,0.0,0
codex-mcp-client,0.99.0,2,0,2,0.0,0
codex-mcp-client,0.104.3,2,0,2,0.0,0
DeepChat,1.0.3-beta.2,2,0,2,0.0,0
factory-cli,0.73.0,2,0,2,0.0,0
curltest,0.0.1,2,0,2,0.0,0
Visual Studio Code,1.109.4,2,0,2,0.0,0
chatwise,26.4.15,2,0,2,0.0,0
bolt-api,0.1.42,2,0,2,0.0,0
Crowe Logic Code,1.117.0,2,0,2,0.0,0
opencode,1.2.15,2,2,0,100.0,2
missionward,1.0.0,2,0,2,0.0,0
neworange-mcp-remote-fallback-test,0.0.0,2,0,2,0.0,0
highflame-admin,- (2026-05-14T04:32:43+0000),2,0,2,0.0,0
codex-probe,0.1,2,0,2,0.0,0
mcp-test-harness,1.0,2,1,1,50.0,1
Osaurus,0.18.7,2,0,2,0.0,0
grok-shell-grok_com_hugging_face,0.2.7,2,0,2,0.0,0
dev.warp.Warp-Preview,v0.2026.05.20.09.21.preview_04,2,0,2,0.0,0
claude-code (via mcp-remote 0.1.37),2.1.63,2,0,2,0.0,0
Osaurus,0.16.15,2,0,2,0.0,0
gateway-client,2.0,2,0,2,0.0,0
claude-code,1.9.0,2,0,2,0.0,0
layla,6.10.0-alpha6.1,2,0,2,0.0,0
opencode,0.0.0-dev-202605291010,2,2,0,100.0,2
systemprompt,1.0.0,2,0,2,0.0,0
lisa-mcp-client,0.1.0,2,1,1,50.0,1
mcp-remote-test-client (via mcp-remote 0.1.32),1.0.0,2,0,2,0.0,0
grok-shell-hf-mcp-server,0.2.11,2,0,2,0.0,0
Visual Studio Code,1.102.3,2,0,2,0.0,0
neworange-mcp-remote-test-client (via neworange-mcp-remote 0.1.39),1.0.0,2,0,2,0.0,0
claude-code,2.1.111-dev.20260415.t075640.shabb7cd9c,2,0,2,0.0,0
claude-code,2.0.72,2,0,2,0.0,0
factory-cli (via mcp-remote 0.1.37),0.122.0,2,0,2,0.0,0
com.raycast.macos,1.104.15,2,1,1,50.0,1
BB8-MCP-Broker-conn-75ec7d63,1.0.0,2,0,2,0.0,0
Cline,3.85.1779926456,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.94.0-alpha.10,2,0,2,0.0,0
grader,0.0,2,0,2,0.0,0
cequence-internal-crawler,1.0.0,2,0,2,0.0,0
Visual Studio Code,1.103.0,2,0,2,0.0,0
github-copilot-developer,1.0.52-2,2,0,2,0.0,0
opencode (via mcp-remote 0.1.37),1.15.0,2,2,0,100.0,9
agent-client,1.0.0,2,0,2,0.0,0
github-copilot-developer-test,1.0.56,2,0,2,0.0,0
claude-code,2.0.2,2,0,2,0.0,0
VisualStudio,18.4.11605.240,2,0,2,0.0,0
Manus,8.0.2,2,1,1,50.0,10
grok,1.0,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.39.0,2,0,2,0.0,0
github-copilot-developer,1.0.44-3,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.27.0,2,0,2,0.0,0
dev.warp.Warp-Stable (via mcp-remote 0.1.37),v0.2026.04.22.08.46.stable_03,2,0,2,0.0,0
469c6544-42c9-4ac0-9648-fd56a417ac66,1.0,2,1,1,50.0,1
claude-code,1.0.2-dev,2,0,2,0.0,0
ConversationalAI,2026.3.1.19034,2,0,2,0.0,0
claude-code,2.1.87-dev.20260525.t142327.sha7dc15d6c,2,0,2,0.0,0
gemini-cli-mcp-client,0.39.0-preview.0,2,0,2,0.0,0
Antigravity-Demo (via mcp-remote 0.1.37),1.0,2,2,0,100.0,2
gemini-cli-mcp-client (via mcp-remote 0.1.37),0.0.1,2,0,2,0.0,0
github-copilot-developer-test,1.0.44,2,0,2,0.0,0
langdock-client,1.0.0,2,0,2,0.0,0
ZeroShield Gateway,1.0.0,2,0,2,0.0,0
llmp-scanner,1.0,2,0,2,0.0,0
fast-agent-mcp,0.7.13,2,1,1,50.0,12
3782591c-aaf3-4461-b98c-e74a518d3d40,1.0,2,1,1,50.0,1
mcp-tester,1.0.0,2,0,2,0.0,0
AionUi,1.9.25,2,0,2,0.0,0
mcp-test-client,1.2.3,2,0,2,0.0,0
AAH-discover,1.0,2,0,2,0.0,0
claude-code,999.0.0-leak,2,0,2,0.0,0
Superagent,1.0.0,2,0,2,0.0,0
Manus,8.0.16,2,1,1,50.0,25
codex-mcp-client (via mcp-remote 0.1.18),0.114.0,2,0,2,0.0,0
claude-code,2.0.50,2,0,2,0.0,0
gateway-mcp-multi-target-proxy,1.0.0,2,0,2,0.0,0
codex-auth-test,1.0,2,0,2,0.0,0
agentgateway,True,2,0,2,0.0,0
mcp-rest-proxy,1.0.0,2,0,2,0.0,0
claude-code,2.1.5,2,0,2,0.0,0
claude-code (via mcp-remote 0.1.30),2.1.148,2,0,2,0.0,0
opencode,0.0.0-beta-202605270857,2,2,0,100.0,27
dev.warp.Warp,v0.2026.05.20.09.21.stable_02,2,0,2,0.0,0
claude-code,0.0.2,2,0,2,0.0,0
opencode,0.0.0-dev-202605291904,2,2,0,100.0,2
Antigravity,1.107.0,2,0,2,0.0,0
Visual Studio Code (via mcp-remote 0.1.37),1.119.0,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.105.0,2,0,2,0.0,0
github-copilot-developer-test,1.0.54,2,0,2,0.0,0
mcp-contract-test,0.1.0,2,0,2,0.0,0
dappier-api,1.0,2,0,2,0.0,0
ConversationalAI,2026.3.1.19353,2,0,2,0.0,0
capframe-probe,0.1,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.29),0.118.0,2,0,2,0.0,0
kat-probe,1.0,2,0,2,0.0,0
claude-code,1.0.88,2,0,2,0.0,0
codex-manual-mcp-audit,2026-05-24,2,0,2,0.0,0
fast-agent-mcp,0.7.5,2,0,2,0.0,0
agent,1.0.0,2,0,2,0.0,0
claude-code,1.0.103,2,0,2,0.0,0
goose-cli,1.32.0,2,0,2,0.0,0
ConversationalAI,2026.5.0.21747,2,0,2,0.0,0
Privacy AI,2.0.88,2,0,2,0.0,0
umai-v2,2.0.0,2,0,2,0.0,0
claude-code,2.0.53,2,0,2,0.0,0
bolt-api,0.1.8,2,0,2,0.0,0
JetBrains.PyCharm,2026.1.2,2,0,2,0.0,0
grok-shell-grok_com_hugging_face,0.2.4,2,0,2,0.0,0
mcp,0.0.0,2,0,2,0.0,0
mcp-researcher,1.0.0,2,0,2,0.0,0
onyx-dcr-audit,0.1,2,0,2,0.0,0
mcporter,1.0,2,0,2,0.0,0
claude-code (via mcp-remote 0.1.30),2.1.121,2,0,2,0.0,0
opencode,1.2.21,2,2,0,100.0,2
dev.warp.Warp-Stable,v0.2026.04.08.08.36.stable_01,2,0,2,0.0,0
gemini-cli-mcp-client,0.30.0,2,0,2,0.0,0
claude-code,2.1.87-dev.20260404.t201249.shaunknown,2,1,1,50.0,6
ClaudeAndroid,1.260514.0,2,0,2,0.0,0
goose-cli,1.35.0,2,0,2,0.0,0
